CustomerID	Age	Gender	Tenure	Usage Frequency	Support Calls	Payment Delay	Subscription Type	Contract Length	Total Spend	Last Interaction	Churn
1827	23	Female	2	4	1	27	Basic	Quarterly	419	12	1
1828	57	Female	55	24	5	29	Premium	Monthly	189	15	1
1829	56	Male	6	27	0	30	Basic	Quarterly	580	6	0
1830	39	Female	15	4	0	3	Premium	Annual	230	9	0
1831	56	Female	12	26	8	5	Standard	Annual	753	11	0
1832	22	Male	57	23	6	23	Premium	Quarterly	252	1	1
1833	47	Female	18	3	0	2	Basic	Annual	784	20	0
1834	51	Female	49	11	7	13	Basic	Annual	884	28	0
1835	45	Male	59	27	9	29	Basic	Annual	513	8	1
1836	44	Female	25	13	5	26	Standard	Annual	207	30	1
1837	64	Male	36	10	4	22	Basic	Monthly	442	17	0
1838	32	Female	6	11	0	13	Basic	Monthly	958	2	0
1839	18	Male	49	7	7	25	Basic	Annual	172	12	1
1840	62	Female	35	21	0	24	Standard	Annual	971	19	0
1841	42	Male	32	3	1	4	Standard	Quarterly	996	3	0
1842	33	Male	18	27	10	30	Basic	Monthly	971	18	0
1843	43	Male	20	20	4	9	Premium	Monthly	241	4	0
1844	47	Female	8	1	4	5	Premium	Monthly	210	23	0
1845	56	Male	15	25	0	4	Standard	Monthly	832	18	0
1846	19	Male	31	29	8	8	Basic	Monthly	187	24	0
1847	55	Male	12	7	9	14	Basic	Monthly	101	16	0
1848	50	Female	50	24	2	13	Basic	Quarterly	420	13	0
1849	35	Female	32	6	8	11	Standard	Annual	581	27	0
1850	40	Male	56	6	5	27	Standard	Quarterly	517	16	1
1851	31	Female	13	21	4	3	Standard	Quarterly	952	24	0
1852	60	Female	29	14	3	25	Basic	Annual	796	16	0
1853	47	Male	9	14	9	28	Premium	Annual	794	6	0
1854	36	Male	11	20	8	2	Standard	Quarterly	533	25	0
1855	22	Female	29	24	9	19	Basic	Annual	826	18	1
1856	39	Male	55	13	7	11	Standard	Monthly	419	17	0
1857	60	Female	26	15	5	14	Standard	Quarterly	554	3	0
1858	61	Male	40	10	2	17	Basic	Monthly	225	24	0
1859	21	Female	19	20	8	24	Basic	Monthly	494	9	1
1860	65	Female	10	26	2	20	Premium	Monthly	758	5	0
1861	41	Male	56	20	7	16	Basic	Quarterly	420	21	1
1862	58	Female	5	20	9	24	Basic	Monthly	879	20	1
1863	36	Female	14	24	3	7	Premium	Annual	995	28	0
1864	59	Male	41	19	4	14	Standard	Annual	277	30	0
1865	46	Female	27	1	3	8	Standard	Annual	913	27	0
1866	27	Female	3	28	4	21	Standard	Quarterly	1000	11	0
1867	18	Male	29	10	4	4	Premium	Quarterly	506	17	0
1868	34	Male	27	2	7	17	Basic	Monthly	660	10	1
1869	60	Female	49	27	0	28	Basic	Quarterly	288	28	1
1870	37	Male	48	2	7	25	Standard	Monthly	703	24	1
1871	51	Female	59	16	9	11	Standard	Annual	621	1	0
1872	65	Male	57	11	5	5	Basic	Monthly	971	9	0
1873	50	Male	28	24	6	22	Standard	Monthly	487	14	1
1874	35	Female	39	16	10	25	Standard	Quarterly	105	27	1
1875	31	Female	50	12	6	4	Basic	Monthly	591	30	0
1876	56	Male	26	13	4	8	Basic	Quarterly	334	26	0
1877	65	Female	24	12	5	5	Premium	Quarterly	136	19	0
1878	42	Female	26	21	0	1	Premium	Monthly	470	19	0
1879	39	Female	2	6	9	0	Premium	Monthly	481	13	0
1880	44	Female	51	18	2	4	Premium	Quarterly	804	27	0
1881	52	Female	52	17	10	19	Basic	Annual	653	5	1
1882	28	Female	38	21	3	18	Basic	Annual	909	17	0
1883	22	Male	55	20	10	27	Basic	Quarterly	143	15	1
1884	37	Female	18	23	0	11	Premium	Annual	855	1	0
1885	42	Female	2	20	9	22	Standard	Monthly	990	5	1
1886	37	Female	16	2	9	21	Standard	Monthly	411	26	1
1887	49	Male	48	27	0	10	Premium	Monthly	768	21	0
1888	43	Female	28	7	10	18	Standard	Annual	126	17	1
1889	51	Female	58	7	4	22	Premium	Quarterly	528	29	0
1890	61	Female	41	23	0	15	Standard	Annual	811	9	0
1891	53	Male	30	21	4	13	Standard	Monthly	183	7	0
1892	62	Female	38	27	9	7	Premium	Annual	920	30	0
1893	63	Female	54	11	10	10	Premium	Quarterly	625	26	0
1894	33	Female	49	24	7	1	Standard	Monthly	704	13	0
1895	33	Male	53	27	3	27	Standard	Annual	805	26	0
1896	23	Female	44	24	9	28	Premium	Monthly	174	14	1
1897	22	Male	27	8	9	15	Basic	Monthly	166	21	0
1898	52	Female	57	11	0	25	Standard	Monthly	865	21	1
1899	40	Female	49	3	4	0	Basic	Quarterly	825	17	0
1900	25	Female	58	21	7	15	Basic	Quarterly	387	29	0
1901	63	Female	55	15	6	20	Basic	Annual	130	9	1
1902	47	Male	60	16	5	14	Premium	Quarterly	894	6	0
1903	62	Female	28	30	2	12	Standard	Quarterly	761	30	0
1904	21	Male	46	7	5	17	Standard	Quarterly	470	29	1
1905	35	Female	38	20	9	1	Basic	Annual	708	23	0
1906	61	Male	53	1	3	2	Premium	Quarterly	467	9	0
1907	45	Male	25	16	5	20	Standard	Annual	787	13	1
1908	20	Female	31	22	6	8	Premium	Annual	874	28	0
1909	25	Male	37	30	4	15	Standard	Quarterly	159	20	0
1910	25	Female	40	27	3	11	Premium	Quarterly	629	26	0
1911	34	Male	46	7	6	5	Basic	Quarterly	447	24	0
1912	21	Female	2	7	8	26	Standard	Annual	860	13	0
1913	55	Male	49	1	7	25	Standard	Quarterly	413	24	1
1914	25	Male	50	3	1	4	Premium	Annual	987	12	0
1915	53	Male	7	17	8	20	Premium	Annual	998	13	0
1916	34	Female	17	27	4	3	Premium	Quarterly	199	13	0
1917	63	Male	44	21	10	23	Standard	Annual	230	12	1
1918	19	Male	37	27	1	13	Basic	Annual	631	3	0
1919	43	Male	31	13	1	6	Premium	Monthly	845	21	0
1920	26	Female	24	30	8	2	Premium	Annual	389	19	0
1921	43	Male	21	22	5	8	Premium	Annual	596	10	0
1922	61	Male	50	3	4	6	Premium	Quarterly	476	27	1
1923	63	Male	25	29	6	16	Premium	Annual	950	28	1
1924	19	Female	40	16	3	29	Premium	Monthly	970	23	1
1925	64	Male	21	11	1	15	Premium	Quarterly	659	20	0
1926	29	Male	23	27	0	23	Standard	Annual	345	7	0
1927	58	Female	10	11	2	19	Premium	Annual	996	22	0
1928	18	Female	59	12	8	16	Standard	Quarterly	290	16	1
1929	42	Female	14	14	1	19	Standard	Quarterly	982	1	0
1930	51	Male	10	16	1	12	Standard	Quarterly	816	21	0
1931	47	Male	26	17	9	28	Basic	Quarterly	612	17	1
1932	59	Female	24	27	2	2	Premium	Quarterly	308	3	0
1933	65	Female	10	18	4	24	Basic	Annual	753	2	0
1934	58	Male	7	5	5	9	Basic	Monthly	287	16	1
1935	28	Female	6	10	0	18	Basic	Quarterly	454	9	0
1936	36	Female	1	17	10	10	Standard	Quarterly	535	3	0
1937	25	Male	34	23	2	22	Premium	Quarterly	284	15	0
1938	49	Male	54	25	5	26	Standard	Annual	819	14	1
1939	18	Male	23	27	10	0	Standard	Monthly	310	14	0
1940	61	Female	11	1	4	4	Basic	Quarterly	746	17	1
1941	55	Female	17	19	9	26	Premium	Quarterly	558	9	0
1942	20	Male	11	5	0	4	Basic	Quarterly	743	11	0
1943	61	Male	12	10	7	28	Basic	Quarterly	487	22	0
1944	57	Male	37	5	2	13	Standard	Annual	912	10	0
1945	36	Female	19	29	4	12	Premium	Monthly	475	21	0
1946	63	Male	47	13	0	3	Premium	Monthly	847	4	0
1947	18	Male	44	7	7	24	Standard	Annual	966	3	1
1948	43	Female	31	14	3	24	Premium	Quarterly	949	14	0
1949	40	Male	56	16	9	23	Premium	Quarterly	658	5	1
1950	47	Male	29	21	1	16	Basic	Quarterly	664	10	0
1951	55	Male	28	22	3	30	Standard	Annual	814	18	0
1952	44	Female	46	18	3	12	Premium	Monthly	682	30	0
1953	50	Male	34	10	1	16	Basic	Monthly	586	28	0
1954	20	Female	11	11	3	25	Standard	Annual	351	22	1
1955	49	Female	42	23	7	19	Standard	Monthly	261	10	1
1956	49	Female	44	21	9	6	Premium	Annual	561	27	0
1957	35	Female	40	8	3	11	Basic	Quarterly	937	26	0
1958	39	Female	32	24	5	20	Standard	Quarterly	136	6	1
1959	25	Male	47	12	1	4	Premium	Annual	903	20	0
1960	40	Female	9	5	3	12	Premium	Annual	477	12	0
1961	36	Female	29	30	2	7	Standard	Monthly	686	13	0
1962	41	Male	35	6	2	18	Standard	Quarterly	404	18	0
1963	21	Male	47	5	6	8	Basic	Monthly	190	3	0
1964	45	Female	30	17	8	1	Standard	Quarterly	348	7	0
1965	64	Female	23	22	5	18	Standard	Annual	716	11	0
1966	62	Female	45	13	0	1	Basic	Quarterly	235	4	0
1967	43	Female	11	10	5	5	Standard	Monthly	688	20	0
1968	64	Male	42	16	10	14	Basic	Monthly	815	15	0
1969	56	Female	21	25	7	13	Premium	Quarterly	559	7	0
1970	40	Male	53	16	8	8	Standard	Quarterly	976	18	0
1971	61	Female	37	7	8	13	Basic	Monthly	516	25	0
1972	43	Male	5	7	8	16	Basic	Quarterly	791	6	0
1973	39	Male	37	28	2	2	Standard	Quarterly	135	28	0
1974	29	Female	59	11	0	20	Basic	Quarterly	891	22	0
1975	55	Female	32	8	0	18	Premium	Quarterly	785	5	0
1976	41	Female	16	22	0	15	Premium	Quarterly	168	17	0
1977	34	Female	59	3	2	5	Standard	Quarterly	890	25	0
1978	58	Female	7	13	10	9	Basic	Annual	148	12	0
1979	26	Female	29	5	8	16	Basic	Annual	463	22	1
1980	49	Male	56	11	7	3	Basic	Annual	605	8	0
1981	21	Female	45	18	0	9	Standard	Monthly	251	29	0
1982	60	Male	13	23	8	4	Premium	Monthly	215	23	0
1983	62	Female	25	2	5	7	Premium	Quarterly	216	29	1
1984	36	Female	7	7	5	28	Premium	Monthly	579	13	1
1985	62	Male	29	21	0	16	Standard	Quarterly	216	13	0
1986	41	Male	50	11	6	6	Standard	Quarterly	623	27	0
1987	59	Female	2	12	3	30	Premium	Quarterly	233	7	1
1988	55	Female	6	27	6	2	Standard	Annual	627	28	0
1989	18	Female	8	23	2	26	Standard	Quarterly	273	23	1
1990	41	Male	1	17	1	29	Standard	Quarterly	937	24	0
1991	47	Male	54	6	9	23	Premium	Monthly	435	9	1
1992	52	Female	17	9	3	27	Basic	Annual	725	5	0
1993	31	Male	45	8	7	2	Basic	Monthly	187	2	0
1994	50	Female	8	2	10	0	Standard	Quarterly	429	12	0
1995	60	Male	37	17	4	3	Basic	Quarterly	352	19	0
1996	62	Female	45	8	0	15	Basic	Quarterly	599	3	0
1997	63	Female	5	30	1	6	Standard	Quarterly	492	2	0
1998	27	Male	14	16	3	23	Basic	Quarterly	297	16	0
1999	20	Female	20	10	2	13	Premium	Monthly	843	5	0
2000	55	Male	43	29	2	21	Standard	Monthly	750	2	0
2001	27	Male	33	11	10	3	Premium	Quarterly	686	29	0
2002	55	Female	55	13	3	4	Standard	Quarterly	891	24	0
2003	24	Male	5	5	4	12	Basic	Monthly	608	9	0
2004	20	Female	12	19	9	16	Premium	Annual	914	25	0
2005	49	Male	26	8	2	13	Standard	Quarterly	352	10	0
2006	43	Male	30	1	0	28	Premium	Annual	617	11	0
2007	58	Female	17	30	6	27	Basic	Monthly	595	18	1
2008	48	Male	20	19	4	12	Standard	Annual	977	19	0
2009	41	Male	30	7	1	6	Basic	Quarterly	300	22	0
2010	37	Female	3	5	1	22	Basic	Monthly	321	18	1
2011	40	Female	25	23	8	27	Basic	Annual	474	12	1
2012	26	Male	28	30	6	22	Premium	Quarterly	663	23	1
2013	20	Female	38	19	10	16	Premium	Annual	260	24	1
2014	26	Female	46	11	10	12	Standard	Monthly	184	25	0
2015	46	Male	37	21	9	19	Standard	Quarterly	892	18	1
2016	38	Male	29	16	2	29	Basic	Quarterly	454	25	0
2017	33	Female	28	13	4	14	Basic	Quarterly	255	1	0
2018	44	Male	23	21	8	3	Basic	Monthly	808	3	0
2019	40	Male	52	18	4	16	Premium	Annual	102	19	0
2020	46	Female	21	21	4	5	Standard	Annual	999	17	0
2021	28	Female	41	1	0	23	Premium	Annual	486	15	1
2022	56	Female	32	29	3	22	Standard	Annual	944	18	0
2023	45	Male	10	5	0	8	Basic	Annual	853	9	0
2024	36	Female	6	5	10	27	Basic	Quarterly	131	4	1
2025	36	Female	52	24	0	10	Standard	Annual	707	9	0
2026	58	Male	45	21	3	27	Standard	Quarterly	757	2	0
2027	38	Female	6	19	6	24	Standard	Monthly	159	10	1
2028	63	Male	22	17	8	12	Premium	Monthly	484	22	0
2029	30	Male	10	22	6	0	Standard	Annual	869	3	0
2030	61	Female	24	11	2	2	Premium	Monthly	609	9	0
2031	31	Female	11	16	1	23	Basic	Monthly	628	19	1
2032	46	Male	12	16	1	28	Premium	Annual	437	28	0
2033	29	Male	44	27	0	21	Basic	Monthly	258	10	0
2034	53	Female	43	14	8	21	Standard	Monthly	886	21	1
2035	38	Male	19	8	0	3	Premium	Monthly	953	9	0
2036	65	Male	51	3	9	13	Basic	Quarterly	669	16	1
2037	39	Male	29	10	6	20	Premium	Quarterly	732	9	1
2038	33	Male	38	23	8	11	Standard	Annual	615	21	0
2039	60	Male	19	1	5	10	Premium	Annual	409	14	1
2040	47	Male	56	25	0	22	Premium	Quarterly	632	22	0
2041	50	Male	46	28	8	7	Basic	Annual	131	24	0
2042	54	Male	24	1	6	30	Premium	Monthly	430	27	1
2043	34	Female	25	1	10	26	Basic	Annual	879	20	1
2044	24	Female	10	6	3	0	Premium	Quarterly	517	27	0
2045	25	Male	50	5	8	4	Standard	Monthly	351	25	0
2046	23	Male	9	10	7	20	Premium	Quarterly	744	19	0
2047	18	Male	23	23	4	19	Basic	Quarterly	675	17	0
2048	28	Male	11	21	0	21	Standard	Annual	404	13	0
2049	21	Male	30	15	8	17	Standard	Annual	880	21	1
2050	59	Female	29	23	3	14	Premium	Quarterly	171	11	0
2051	30	Male	22	29	6	13	Premium	Annual	919	14	0
2052	63	Female	44	4	10	8	Basic	Monthly	139	4	1
2053	23	Female	40	29	5	14	Basic	Annual	138	29	0
2054	28	Male	18	19	6	26	Premium	Quarterly	979	7	0
2055	36	Male	60	25	5	8	Basic	Quarterly	143	19	0
2056	47	Male	13	3	1	8	Standard	Quarterly	649	19	0
2057	35	Female	43	7	0	28	Standard	Monthly	852	19	1
2058	46	Female	37	29	0	7	Premium	Monthly	305	26	0
2059	60	Male	37	25	1	14	Basic	Monthly	424	12	0
2060	42	Female	20	26	7	9	Premium	Monthly	940	12	0
2061	57	Female	2	26	10	27	Basic	Monthly	973	6	1
2062	48	Female	44	25	0	22	Standard	Monthly	223	1	1
2063	24	Female	58	16	8	7	Premium	Annual	162	14	0
2064	60	Female	9	9	10	5	Standard	Annual	643	27	0
2065	18	Female	25	11	10	21	Standard	Monthly	190	20	1
2066	20	Male	4	27	3	30	Basic	Annual	448	24	0
2067	33	Female	26	10	0	1	Basic	Quarterly	865	7	0
2068	51	Female	21	6	2	9	Standard	Quarterly	524	21	0
2069	45	Female	16	24	0	20	Basic	Monthly	761	26	0
2070	54	Male	43	10	7	15	Premium	Monthly	905	2	0
2071	43	Male	57	24	7	22	Basic	Annual	955	3	1
2072	19	Female	9	16	0	1	Basic	Monthly	836	16	0
2073	44	Female	21	17	9	3	Standard	Annual	451	5	0
2074	54	Female	37	28	4	1	Premium	Annual	567	29	0
2075	27	Male	11	24	2	15	Basic	Annual	399	4	0
2076	48	Male	9	26	8	17	Standard	Quarterly	517	19	0
2077	60	Male	27	24	1	19	Premium	Quarterly	876	10	0
2078	44	Female	30	16	0	9	Basic	Annual	910	10	0
2079	44	Female	4	11	9	23	Standard	Monthly	574	25	1
2080	32	Male	12	30	1	14	Basic	Quarterly	942	18	0
2081	49	Female	45	8	1	11	Standard	Monthly	647	25	0
2082	43	Female	58	12	4	30	Premium	Quarterly	936	1	0
2083	64	Female	46	13	5	26	Basic	Monthly	945	4	1
2084	64	Female	40	21	3	24	Basic	Monthly	294	10	1
2085	63	Female	55	30	9	29	Premium	Quarterly	710	18	1
2086	59	Male	26	29	4	2	Basic	Annual	250	26	0
2087	38	Male	1	7	3	26	Basic	Quarterly	492	28	0
2088	65	Male	27	15	1	27	Standard	Monthly	806	4	0
2089	30	Female	20	29	3	10	Premium	Annual	431	7	0
2090	62	Female	60	27	8	29	Basic	Quarterly	255	28	1
2091	62	Male	40	8	1	20	Standard	Quarterly	697	13	0
2092	37	Female	18	17	10	3	Standard	Quarterly	611	4	0
2093	37	Male	57	22	5	0	Basic	Monthly	423	19	0
2094	45	Female	35	23	6	16	Standard	Quarterly	638	11	1
2095	35	Female	16	30	9	28	Basic	Monthly	207	23	1
2096	48	Male	21	30	10	12	Basic	Monthly	861	30	0
2097	27	Male	51	7	5	21	Basic	Quarterly	652	16	1
2098	55	Male	36	21	5	18	Premium	Annual	773	13	1
2099	53	Male	39	20	5	11	Premium	Annual	672	25	0
2100	46	Male	26	24	2	21	Standard	Quarterly	288	29	0
2101	40	Female	18	12	2	13	Basic	Quarterly	140	5	0
2102	59	Female	33	4	2	2	Basic	Annual	373	4	0
2103	19	Male	12	15	4	21	Standard	Quarterly	827	6	0
2104	45	Male	45	15	2	2	Standard	Monthly	938	15	0
2105	57	Female	57	9	5	15	Basic	Monthly	680	24	0
2106	45	Female	16	13	8	19	Basic	Quarterly	207	20	0
2107	54	Female	48	11	1	26	Standard	Annual	915	29	0
2108	53	Female	49	1	0	14	Standard	Quarterly	281	6	0
2109	54	Male	13	27	2	10	Standard	Quarterly	767	18	0
2110	53	Female	41	24	6	26	Basic	Quarterly	195	3	1
2111	52	Male	2	15	10	4	Standard	Monthly	323	28	0
2112	26	Female	55	24	6	18	Basic	Monthly	832	2	1
2113	52	Female	24	6	9	25	Basic	Annual	939	2	1
2114	54	Male	35	11	5	17	Standard	Quarterly	932	16	1
2115	48	Female	57	30	1	12	Standard	Monthly	278	4	0
2116	63	Female	22	21	10	11	Premium	Annual	736	24	0
2117	26	Female	13	25	5	25	Standard	Monthly	195	17	1
2118	64	Female	53	12	10	26	Basic	Monthly	906	24	1
2119	54	Male	48	22	2	4	Basic	Annual	319	3	0
2120	43	Female	37	28	4	26	Premium	Annual	492	15	1
2121	44	Male	15	20	7	4	Basic	Monthly	780	17	0
2122	31	Male	3	6	4	26	Basic	Monthly	767	18	0
2123	47	Male	54	11	3	22	Standard	Annual	298	3	0
2124	25	Male	19	21	7	25	Basic	Monthly	918	1	0
2125	53	Female	37	30	4	15	Basic	Monthly	951	13	0
2126	30	Male	28	22	10	18	Premium	Annual	678	8	1
2127	51	Male	44	26	4	18	Basic	Monthly	122	5	0
2128	50	Female	5	15	6	25	Basic	Monthly	161	6	1
2129	48	Female	4	16	3	11	Basic	Annual	135	22	0
2130	30	Male	58	5	8	2	Premium	Annual	328	19	0
2131	23	Male	19	1	1	7	Basic	Quarterly	166	8	0
2132	42	Male	27	12	4	10	Standard	Quarterly	509	28	0
2133	43	Female	7	7	0	18	Premium	Monthly	609	14	0
2134	35	Female	13	15	9	26	Premium	Quarterly	587	19	0
2135	30	Male	52	12	5	16	Premium	Quarterly	670	24	1
2136	55	Female	52	16	0	3	Premium	Monthly	500	16	0
2137	50	Male	8	19	5	28	Standard	Quarterly	101	3	0
2138	45	Male	26	25	9	30	Premium	Quarterly	238	2	1
2139	51	Male	28	8	8	10	Standard	Annual	114	10	0
2140	62	Female	36	21	4	16	Basic	Annual	236	6	0
2141	29	Male	1	16	4	10	Basic	Quarterly	600	13	0
2142	62	Female	14	26	2	6	Premium	Monthly	599	1	0
2143	59	Female	6	4	1	1	Basic	Quarterly	861	25	0
2144	36	Female	6	7	4	6	Premium	Quarterly	755	6	0
2145	51	Male	25	17	9	9	Premium	Monthly	738	17	0
2146	58	Female	47	21	6	15	Basic	Quarterly	280	10	0
2147	34	Female	22	10	10	17	Premium	Annual	700	18	0
2148	26	Male	18	24	10	0	Basic	Annual	671	15	0
2149	64	Female	60	7	6	12	Premium	Annual	235	7	0
2150	36	Female	53	13	8	27	Premium	Monthly	615	26	1
2151	21	Female	26	25	8	7	Standard	Quarterly	377	26	0
2152	32	Female	39	20	7	23	Basic	Monthly	228	26	1
2153	35	Female	17	16	2	2	Standard	Quarterly	989	21	0
2154	45	Female	8	5	7	26	Basic	Annual	585	17	0
2155	60	Female	15	5	5	22	Basic	Annual	724	19	1
2156	31	Female	41	9	0	7	Premium	Quarterly	546	4	0
2157	57	Male	53	23	1	3	Basic	Quarterly	959	6	0
2158	39	Male	31	16	9	8	Basic	Quarterly	890	19	0
2159	55	Female	35	13	3	6	Premium	Monthly	276	30	0
2160	23	Male	9	18	6	26	Basic	Monthly	363	1	0
2161	45	Male	36	22	0	14	Premium	Annual	694	14	0
2162	18	Female	6	4	5	18	Premium	Monthly	136	6	0
2163	27	Male	52	29	9	7	Basic	Quarterly	267	28	0
2164	50	Male	36	13	0	20	Basic	Quarterly	445	13	0
2165	57	Female	17	2	7	21	Standard	Annual	446	18	1
2166	45	Female	44	2	1	12	Premium	Monthly	301	26	0
2167	53	Male	25	21	8	10	Premium	Monthly	307	15	0
2168	62	Female	20	12	0	15	Premium	Quarterly	118	26	0
2169	18	Male	12	12	2	26	Basic	Quarterly	869	12	0
2170	52	Female	46	25	7	4	Basic	Annual	628	29	0
2171	26	Male	20	17	4	29	Premium	Quarterly	248	14	0
2172	25	Female	53	3	6	28	Basic	Monthly	609	25	1
2173	58	Female	60	15	2	26	Basic	Annual	831	16	0
2174	51	Female	34	15	8	13	Premium	Annual	264	12	0
2175	65	Female	2	19	9	22	Standard	Monthly	142	4	1
2176	36	Female	32	12	4	7	Basic	Quarterly	329	23	0
2177	30	Male	59	15	9	11	Standard	Annual	597	17	0
2178	58	Male	1	24	5	28	Premium	Annual	540	23	0
2179	29	Female	31	1	6	27	Basic	Annual	424	28	1
2180	24	Male	31	11	1	12	Basic	Monthly	489	28	0
2181	49	Male	59	21	7	13	Premium	Annual	845	4	0
2182	37	Female	32	23	9	22	Basic	Monthly	208	9	1
2183	40	Female	8	28	6	1	Premium	Monthly	823	24	0
2184	21	Male	27	3	2	2	Basic	Monthly	984	20	0
2185	21	Female	11	11	6	11	Premium	Quarterly	141	27	0
2186	27	Male	36	19	10	7	Basic	Monthly	728	7	0
2187	34	Female	52	21	10	14	Premium	Quarterly	948	9	0
2188	49	Male	50	4	0	3	Premium	Monthly	230	16	0
2189	46	Female	17	21	6	22	Premium	Monthly	377	5	1
2190	25	Female	55	29	9	14	Basic	Quarterly	762	16	0
2191	42	Male	11	14	1	19	Basic	Annual	631	19	0
2192	59	Female	27	18	9	1	Basic	Quarterly	874	18	0
2193	54	Male	57	5	1	3	Basic	Monthly	237	3	0
2194	48	Male	33	28	1	25	Standard	Monthly	601	25	0
2195	39	Female	52	17	8	27	Premium	Annual	325	9	1
2196	27	Male	41	20	10	15	Basic	Monthly	734	3	0
2197	34	Male	46	1	5	2	Basic	Annual	769	29	0
2198	32	Female	7	27	8	19	Premium	Quarterly	506	21	0
2199	48	Male	6	4	5	25	Standard	Quarterly	604	9	0
2200	42	Female	34	10	4	30	Standard	Monthly	190	12	1
2201	54	Male	5	22	4	14	Premium	Quarterly	616	13	0
2202	56	Female	5	19	7	30	Premium	Monthly	467	20	1
2203	22	Male	45	11	5	23	Basic	Annual	988	6	1
2204	26	Male	2	9	0	28	Basic	Quarterly	425	29	0
2205	54	Male	38	14	8	19	Standard	Quarterly	391	7	1
2206	28	Female	41	22	7	16	Standard	Quarterly	774	4	1
2207	38	Female	17	6	7	1	Basic	Monthly	350	24	0
2208	65	Male	34	13	1	24	Basic	Annual	159	7	0
2209	35	Male	55	9	3	8	Standard	Annual	211	26	0
2210	47	Male	33	19	7	20	Premium	Annual	927	6	1
2211	34	Female	21	11	4	18	Basic	Annual	739	1	0
2212	60	Female	1	25	5	17	Standard	Annual	393	21	0
2213	44	Male	52	21	0	15	Basic	Monthly	148	15	0
2214	50	Female	29	11	3	25	Premium	Quarterly	332	27	1
2215	26	Female	17	29	8	13	Standard	Quarterly	792	24	0
2216	32	Female	33	11	10	27	Standard	Monthly	577	6	1
2217	56	Male	48	25	3	9	Standard	Monthly	252	8	0
2218	18	Male	22	21	0	21	Basic	Annual	675	19	0
2219	53	Male	10	28	9	8	Basic	Monthly	809	24	0
2220	27	Male	43	13	7	8	Premium	Monthly	680	20	0
2221	35	Female	3	14	2	2	Premium	Annual	658	29	0
2222	65	Male	48	25	7	29	Premium	Annual	661	9	1
2223	60	Female	49	2	8	18	Premium	Monthly	938	25	1
2224	39	Male	21	16	10	6	Basic	Quarterly	992	2	0
2225	44	Female	22	19	6	26	Standard	Annual	485	15	1
2226	57	Female	24	17	5	22	Premium	Annual	756	6	1
2227	36	Male	33	13	1	0	Standard	Quarterly	155	29	0
2228	33	Male	4	24	6	26	Standard	Monthly	460	7	0
2229	26	Female	43	2	6	15	Standard	Monthly	467	29	0
2230	57	Female	30	13	5	11	Basic	Quarterly	437	11	0
2231	23	Female	48	26	3	4	Standard	Monthly	707	20	0
2232	38	Female	39	3	3	27	Premium	Monthly	160	11	1
2233	34	Female	56	22	3	9	Standard	Monthly	440	10	0
2234	59	Male	53	10	5	22	Standard	Annual	129	28	1
2235	25	Male	39	9	7	9	Basic	Monthly	385	10	0
2236	50	Male	36	28	8	22	Basic	Quarterly	503	13	1
2237	52	Female	25	24	9	0	Standard	Monthly	218	25	0
2238	24	Female	44	6	0	7	Basic	Monthly	518	22	0
2239	25	Male	58	27	3	9	Standard	Monthly	424	18	0
2240	56	Male	58	13	6	1	Premium	Annual	662	20	0
2241	36	Male	5	15	9	28	Standard	Monthly	417	3	0
2242	54	Male	46	1	7	27	Standard	Annual	421	18	1
2243	60	Male	56	23	3	20	Standard	Monthly	929	6	0
2244	64	Male	48	14	9	28	Basic	Quarterly	266	23	1
2245	28	Female	27	20	1	12	Basic	Quarterly	131	12	0
2246	65	Male	48	5	10	27	Premium	Quarterly	243	27	1
2247	37	Female	43	2	2	6	Standard	Annual	612	14	0
2248	62	Female	27	6	0	13	Premium	Monthly	818	21	0
2249	38	Female	16	9	5	5	Premium	Quarterly	574	28	0
2250	22	Male	26	16	8	26	Premium	Monthly	828	21	1
2251	31	Female	17	8	9	12	Standard	Annual	526	30	0
2252	53	Male	26	3	6	18	Premium	Monthly	243	15	1
2253	31	Female	30	14	1	18	Premium	Quarterly	988	22	0
2254	31	Female	45	18	1	26	Basic	Quarterly	228	13	1
2255	26	Male	32	1	7	13	Basic	Monthly	115	19	0
2256	28	Female	49	11	1	12	Standard	Quarterly	360	16	0
2257	40	Male	34	25	2	3	Basic	Annual	190	11	0
2258	18	Male	34	25	8	21	Premium	Monthly	646	4	1
2259	60	Male	52	12	9	13	Standard	Annual	207	28	0
2260	55	Male	32	24	1	9	Premium	Annual	554	10	0
2261	24	Male	9	24	9	12	Basic	Quarterly	810	25	0
2262	50	Female	52	27	7	18	Premium	Quarterly	997	12	1
2263	29	Male	45	24	3	2	Premium	Quarterly	245	4	0
2264	47	Male	18	8	5	5	Premium	Annual	577	10	0
2265	34	Male	5	16	7	30	Standard	Quarterly	400	9	0
2266	30	Female	25	12	4	23	Premium	Monthly	532	23	1
2267	22	Male	38	2	10	11	Basic	Annual	699	5	0
2268	33	Male	37	8	3	27	Basic	Annual	605	25	0
2269	31	Male	37	12	7	12	Basic	Annual	898	23	0
2270	58	Male	32	25	10	0	Standard	Monthly	700	10	0
2271	44	Male	53	11	7	4	Standard	Monthly	846	5	0
2272	22	Male	8	19	9	21	Basic	Annual	203	11	0
2273	38	Female	2	25	6	27	Standard	Quarterly	220	22	1
2274	18	Male	6	21	5	18	Premium	Quarterly	580	4	0
